label_raw,text,label_clean,label_id,clean_text,clean_word_count
offensive language,@NatashaBlah suck it up pussy,offensive_language,1,suck pussi,2
hate speec,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,hate_speech,0,jew white race traitor swept clean aryan race surviv,9
offensive language,@NatsuKun1 I'm already a hot white bitch and hot Latina get on my level,offensive_language,1,hot white bitch hot latina level,6
offensive language,@NaughtyBoyMusic bitch me too,offensive_language,1,bitch,1
offensive language,@Nautiwashere these bitches drippin sauce,offensive_language,1,bitch drippin sauc,3
offensive language,@NayNooski @kboavz which one bobby bitch or hot nigga?,offensive_language,1,bobbi bitch hot nigga,4
neither,@Nazario1017 I feel that.. i see nothing wrong with the gta killing bc it's not the sole purpose of the game,neither,2,feel wrong gta kill bc sole purpos game,8
neither,@Ncoleycole u still a mutt tho lol,neither,2,mutt tho lol,3
neither,@Ncoleycole y u not on the monkey bars too lol,neither,2,monkey bar lol,3
offensive language,@Neeksbethatguy I'm already out that bitch hahaha,offensive_language,1,bitch hahaha,2
offensive language,@Neeksbethatguy I'm signing up and it's ghetto as fuck lmaoo,offensive_language,1,sign ghetto fuck lmaoo,4
offensive language,@Negroizzle @AnastasiaPacana @IHeinz2012 @R3lentlssTr0ll @M_Overture i trusted you queer cakes! wheres the passion? she made me do it dammit,offensive_language,1,trust queer cake where passion dammit,6
offensive language,@NehmeBazzi @DatBoyRayT that kids a fag,offensive_language,1,kid fag,2
offensive language,@NeoDaRegularGuy Oil? who said sumthin bout oil? bitch you cookin?,offensive_language,1,oil said sumthin bout oil bitch cookin,7
neither,@NeonTreezz @PoCBeauty ......so.....white people selling #African art? NOT COOL? Okay. #blackish #redskins #doublestandard,neither,2,white peopl sell african art cool okay blackish redskin doublestandard,10
offensive language,@New_Dinero Alright pussy.,offensive_language,1,alright pussi,2
offensive language,"@NewsCommenter @gatewaypundit Who the Hell needs permission for anything from that fat-assed, ghetto whore?",offensive_language,1,hell need permiss fat ass ghetto whore,7
hate speec,@Newser big fucking deal...cry baby niggers,hate_speech,0,big fuck deal babi nigger,5
offensive language,@NexusAltase Fuck her right in the pussy,offensive_language,1,fuck right pussi,3
offensive language,"@Nick_504_ @drewbrees nigga I still pull tho, and fuck you bitch u stfu",offensive_language,1,nigga pull tho fuck bitch stfu,6
offensive language,@Nick_504_ bitch who scarry am not backing down from no fuck nigga the fuck you talking bout hoe ass nigga stop dat talking and pull up,offensive_language,1,bitch scarri back fuck nigga fuck talk bout hoe ass nigga stop dat talk pull,15
offensive language,@Nick_504_ fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then,offensive_language,1,fuck nigga gonna wanna tell nigga stop act like bitch,10
offensive language,@Nick_Coffee bitch i hit you with the dm and a nigga aint dm back,offensive_language,1,bitch hit dm nigga aint dm,6
neither,@NicoleADietrich chug pee,neither,2,chug pee,2
offensive language,"@NicoleJeanxoxo @A_Mitchellll13 hahahaha ""move bitch get out the wayyyeee""",offensive_language,1,hahahaha bitch wayyyee,3
offensive language,@NicoleJeanxoxo haha pussy lololol,offensive_language,1,haha pussi lololol,3
hate speec,@Nien_Nunb what did you search? Gay redneck episode 1 play?,hate_speech,0,did search gay redneck episod play,6
offensive language,@NigggaPino a bitch got 8 &amp; I'm trinna change 2 &#128514;&#128557;,offensive_language,1,bitch got trinna chang,4
offensive language,@NikkiGentry843 just wait....karma is a #bitch,offensive_language,1,just wait karma bitch,4
offensive language,@NikkiNigro22 lucky bitch!&#128545;,offensive_language,1,lucki bitch,2
offensive language,@Nikki_Boo22 bitch you hella late I went yesterday lol,offensive_language,1,bitch hella late went yesterday lol,6
neither,@NipseyHussle nip Im tryna buy a copy of #Crenshaw!! But your http://t.co/DBLbyvX0pL website is down.. Let me know something!,neither,2,nip im tryna buy copi crenshaw websit let know,9
offensive language,@Niyas_Destani burnt tho .. Jus like a nicca &#128514;&#128514;,offensive_language,1,burnt tho ju like nicca,5
offensive language,@NjzFinest_ your such a bitch lol&#128564;&#128564;&#128564;,offensive_language,1,bitch lol,2
offensive language,@NoBeeetch @Iam_webster faggot,offensive_language,1,faggot,1
offensive language,@NoBeeetch faggot ass fucking snitch,offensive_language,1,faggot ass fuck snitch,4
neither,@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation,neither,2,wait day boon entir nation,5
offensive language,"@NoInfidel33 now kindly fuck off, like you said you were..twice! you sound like a little bitch...bitching! 
FUCKIN STALKER!",offensive_language,1,kindli fuck like said twice sound like littl bitch bitch fuckin stalker,12
neither,@NoMeatballs @mtaraban is so excited about his red velvet brownie.,neither,2,excit red velvet browni,4
neither,@NoMeek_JustMilz If they trash in yr 3 or 4 he'll waive it lol,neither,2,trash yr waiv lol,4
neither,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys.",neither,2,charli brown christma stori rudolph island misfit toy,8
offensive language,@NoShtickZone I called him a pussy and got blocked real quick by him and Bobby Kelly. I cant say I upset about it.,offensive_language,1,call pussi got block real quick bobbi kelli say upset,10
offensive language,"@NoiseyMusic no comparison the Beatles are a bunch of cunts, but the band that matters the most is The Faces IMO. Stones second.",offensive_language,1,comparison beatl bunch cunt band matter face imo stone second,10
offensive language,@NorahODonnell dishing Texas trash talking pts with racist @jdickerson maybe if GBush had apologize for all his sins he wouldn't be hiding,offensive_language,1,dish texa trash talk pt racist mayb gbush apolog sin hide,11
offensive language,@NoreigaStacks he forced it lol mad bitches came to my mind thru every bar,offensive_language,1,forc lol mad bitch came mind bar,7
neither,@NotEvanLarkin @bbcollins32 birds of a feather flock together y'all &#128037;&#128035;,neither,2,bird feather flock,3
offensive language,@NotEvanLarkin FaceTime me nigger,offensive_language,1,facetim nigger,2
offensive language,"@NotEvanLarkin hope not, I love dat bitch",offensive_language,1,hope love dat bitch,4
offensive language,@NotReallyGRyan think its cause she saw me doing biceps &#128527;&#128557;&#128514; lmao jk im still a bitch !&#128077;,offensive_language,1,think caus saw do bicep lmao jk im bitch,9
offensive language,@NotoriousBM95 @Buckm00se fucking stupid crackers,offensive_language,1,fuck stupid cracker,3
offensive language,@NotoriousBM95 @MANIAC3X fucking creepy ass nigguh lmao,offensive_language,1,fuck creepi ass nigguh lmao,5
hate speec,@NotoriousBM95 @gezus__ @Rodriguez5_ your getting blocked faggot,hate_speech,0,get block faggot,3
neither,@Notsosweetpea I like brownies &#128546;,neither,2,like browni,2
neither,@Notsosweetpea SOO when we hanging out and makin brownies!!,neither,2,soo hang makin browni,4
offensive language,@Noworriezzzz basically we're mad at them for being hoes,offensive_language,1,basic mad hoe,3
offensive language,@Nreid27 lmaoo you're the pussy who will call the cops. Also if I wanted to find yu I would. But I'm not gonna waste my time with you,offensive_language,1,lmaoo pussi cop want yu gonna wast time,8
offensive language,@Nubianreine_ you women. And when you getting money the hoes gone come so how does that sound gay ? Rather make money anyday,offensive_language,1,women get money hoe gone come doe sound gay make money anyday,12
offensive language,@NumbersDnt_Lie Yeah them hoes straight ima grab that light blue pair,offensive_language,1,yeah hoe straight ima grab light blue pair,8
offensive language,@NurbsTheOcho8 @tori_mills02 not dykes or anything&#128111;&#128539;&#128109;,offensive_language,1,dyke,1
hate speec,@NyJusDntGAF just like a nig to come home when ever they want,hate_speech,0,just like nig come home want,6
offensive language,@NyJusDntGAF no one cares nigger,offensive_language,1,care nigger,2
offensive language,@NyJusDntGAF to late niggers died first,offensive_language,1,late nigger die,3
offensive language,@NyJusDntGAF what's up nigger &#128513;,offensive_language,1,nigger,1
offensive language,@O3_Millz @xDSmooth idk who gave that bitch my name,offensive_language,1,idk gave bitch,3
offensive language,@O3_Millz this bitch not tellin me,offensive_language,1,bitch tellin,2
offensive language,@O3_Millz white bitch?,offensive_language,1,white bitch,2
offensive language,@ODDBEAST bitch get yo duck ass off my shit,offensive_language,1,bitch yo duck ass shit,5
neither,"@OG_Dakota lemme just throw a 302 in it, how's the tranny??",neither,2,lemm just throw tranni,4
hate speec,@OG_HARM @moetzart @duckydynamo look at this nigger ass nigger shit right here,hate_speech,0,look nigger ass nigger shit right,6
offensive language,@OLE_VertyBstard @thereal_EMandM @Holt3 lay in it brother I'm a honky,offensive_language,1,lay brother honki,3
offensive language,@OLE_VertyBstard Yankee noodle is fucking awesome ya bastard.,offensive_language,1,yanke noodl fuck awesom ya bastard,6
offensive language,@OLE_VertyBstard let a honky know man lol,offensive_language,1,let honki know man lol,5
neither,@OMFGITSOSCAR basic trash,neither,2,basic trash,2
offensive language,@OMG_itsBrooke hey hoe,offensive_language,1,hey hoe,2
offensive language,@OMGitsKariC ima call his retarded ass,offensive_language,1,ima retard ass,3
offensive language,@OTG_Kapo thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back,offensive_language,1,that lol ghetto smh man needa quit playin come,9
offensive language,@OUBad just know a countryass old bitch in Tn. has ur back!,offensive_language,1,just know countryass old bitch tn ur,7
offensive language,@OVOmar23 thanks for the invite tho bitch,offensive_language,1,thank invit tho bitch,4
hate speec,@OVOtilUOverDose @flossinlawson11 niggers*,hate_speech,0,nigger,1
offensive language,@OVOtilUOverDose your just building the pussy up lmao!,offensive_language,1,just build pussi lmao,4
offensive language,@O_ShitItsLaura haha because I'm too cool for them hoes lmao jk I got reported supposedly that I was a fake account &#128554;,offensive_language,1,haha cool hoe lmao jk got report supposedli fake account,10
offensive language,@O_beKnowing the bitch that took my phone,offensive_language,1,bitch took phone,3
offensive language,"@Of_Angelis yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @innov82bgr8",offensive_language,1,yep messier danger environment unfriendli retard new spout,8
neither,@OfficialCCane naah da twitter bird &#128542;,neither,2,naah da twitter bird,4
hate speec,@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,hate_speech,0,dont tell fuck ball kike nigger cunt tit cocksuck chink spic piss bitch bastard pussi faggot,16
hate speec,@OfficialSkaiS kill yourself ugly ass monkey looking shit,hate_speech,0,kill ugli ass monkey look shit,6
offensive language,@Official_DCole you gonna be 33 years old with no bitches watch...lol,offensive_language,1,gonna year old bitch watch lol,6
offensive language,@OhaiStepJ what a smelly hater bitch,offensive_language,1,smelli hater bitch,3
offensive language,@OhhhChad here come the desperate hoes &#128514;,offensive_language,1,come desper hoe,3
neither,@OlTimeBaseball @Yankees @PaulONeillYES that matters ?,neither,2,matter,1
neither,@OldManRo you should check it out... it aint animated and has Charlie Murphy in it,neither,2,check aint anim charli murphi,5
hate speec,@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.,hate_speech,0,ye white wash rep hood say bunch ignor nig term,10
offensive language,"@OleanderPlume But no joke I will say NO IT IS NOT an Oleander and wife will say Son of a bitch.. Ron, yes the hell it is get out your book",offensive_language,1,joke say oleand wife say son bitch ron ye hell book,11
offensive language,@OliviaLuu3 Calm down you little Asian lol just go flip a bitch!,offensive_language,1,calm littl asian lol just flip bitch,7
offensive language,@Omgitstamz this ho Korina is craycray.,offensive_language,1,ho korina craycray,3
offensive language,@OnThisCloud_9 fuck you bitch,offensive_language,1,fuck bitch,2
offensive language,@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size,offensive_language,1,did pictur pussi hope super size huge grand canyon size,10
offensive language,"@On_Point_Prg @WendyDavisTexas @GregAbbott_TX boy talk about a,special kind of stupid far left is a under statement down retarded",offensive_language,1,boy talk special kind stupid far left statement retard,9
offensive language,@On_Point_Prg another keyboard commando in real life you hide like a little bitch,offensive_language,1,keyboard commando real life hide like littl bitch,8
offensive language,"@OnlyHipHopFacts ""don't get head from hoes with overbites"" @ScHoolBoyQ",offensive_language,1,head hoe overbit,3
offensive language,@OpalRose4UrSoul @duckydynamo @TreThreat it's a band negro,offensive_language,1,band negro,2
offensive language,"@OprahSideNigga @95ToInfinite 
exotic bitches
do exotic things
these hoes aint loyal",offensive_language,1,exot bitch exot thing hoe aint loyal,7
offensive language,"@OptimusOdd mine will say ""the intimidator"" &#128514;&#128514; cause bitches can't handle it.&#128514;",offensive_language,1,say intimid caus bitch handl,5
offensive language,@Orangeone4 @SteveWorks4You..biggest liars ever ...republican teabagger asshats like stockboy #pinoccio,offensive_language,1,biggest liar republican teabagg asshat like stockboy pinoccio,8
offensive language,@Oreo @NHL if u zoom in you can see his hairy nipples,offensive_language,1,zoom hairi nippl,3
neither,@OriginvlEpic in the trash,neither,2,trash,1
offensive language,@Oskzilla @yaseenxkahn sleep niggah! Lol,offensive_language,1,sleep niggah lol,3
offensive language,@Oskzilla I'll bitch slap you to the shadow realm!,offensive_language,1,bitch slap shadow realm,4
offensive language,@Oskzilla come draw and paint with me niggah!,offensive_language,1,come draw paint niggah,4
hate speec,@Oskzilla fuck you fag!,hate_speech,0,fuck fag,2
hate speec,@Oskzilla fuck you niggah you gay. Lol,hate_speech,0,fuck niggah gay lol,4
offensive language,@Oskzilla go to sleep you fag!,offensive_language,1,sleep fag,2
offensive language,@Oskzilla in San Diego niggah!,offensive_language,1,san diego niggah,3
offensive language,@Oskzilla niggah you gay!,offensive_language,1,niggah gay,2
offensive language,@Oskzilla not fair! You're still a faggot -.-,offensive_language,1,fair faggot,2
offensive language,@Oskzilla you wish niggah!!!,offensive_language,1,wish niggah,2
offensive language,@OsvaldoVause kik me u nigglet I need to know when we outs to the pool,offensive_language,1,kik nigglet need know out pool,6
offensive language,@OsvaldoVause text me u nigglet,offensive_language,1,text nigglet,2
offensive language,@OttawaPolitico Where does that fucking muzzie edict come from? Feds or Prov govt's?,offensive_language,1,doe fuck muzzi edict come fed prov govt,8
offensive language,"@OurCofE An end to the ordination of women and faggots, whose only aim is to weaken and split our communion.",offensive_language,1,end ordin women faggot aim weaken split communion,8
offensive language,"@OutterSpaceSWAG @ChipChipperson @out 
Chippah I hopes you ain't be hangin wit dis wigger boy",offensive_language,1,chippah hope ai hangin wit di wigger boy,8
offensive language,"@Oxy_Jon @conleyfanclub one charlotte store, but of course they are faggots",offensive_language,1,charlott store cours faggot,4
offensive language,@Oz_lito bitch been on there for ah mintue cdfuuuu,offensive_language,1,bitch ah mintu cdfuuuu,4
neither,@PCMag Overpriced complete trash. Not even debatable.,neither,2,overpr complet trash debat,4
offensive language,@PDaburei bitch nigga,offensive_language,1,bitch nigga,2
offensive language,@PERRO5070 bitch tits,offensive_language,1,bitch tit,2
offensive language,@PRoseish I know you are a pussy ass coward that is weaker and smaller like GZ,offensive_language,1,know pussi ass coward weaker smaller like gz,8
offensive language,@PRoseish we don't send pussy ass cowards to old sparky,offensive_language,1,send pussi ass coward old sparki,6
offensive language,@PRoseish yeah because George Zimmerman is a pussy ass coward.,offensive_language,1,yeah georg zimmerman pussi ass coward,6
neither,@PWilliamsD I need some clams on the half shell :-). Down here all you can get is deep fried clam necks.,neither,2,need clam half shell deep fri clam neck,8
offensive language,@PabloMuchoLive she a hoe not a housewife &#128527;,offensive_language,1,hoe housewif,2
hate speec,@PablyAndrew it was Paul McCartney faggot,hate_speech,0,paul mccartney faggot,3
offensive language,@PacDaGoat neck TITTIES then pussy,offensive_language,1,neck titti pussi,3
offensive language,@PacTha_Mac imma shoot that bitch,offensive_language,1,imma shoot bitch,3
offensive language,"@Pacific_Tomb yeah, us crackers are the devil.",offensive_language,1,yeah cracker devil,3
offensive language,"@Pacman_Dre_SB I said something to you gorilla, stop listening to monkey music",offensive_language,1,said gorilla stop listen monkey music,6
offensive language,@Paid_My_Dues_ YEAH! When you see him again.....That son of a bitch owes me money! Tell him I been looking for him!,offensive_language,1,yeah son bitch owe money tell look,7
offensive language,@Paixj_ right these hoes ain't loyal,offensive_language,1,right hoe ai loyal,4
offensive language,@PamSchep This bitch is not only an idiot but a troll! #spamblocked so keep spewing ur shit @CalFreedomMom @RalphyBoyUSA @ABC @scottddolan,offensive_language,1,bitch idiot troll spamblock spew ur shit,7
offensive language,@Pandah_Pooh put your money up pussy,offensive_language,1,money pussi,2
neither,@Param0nster_ you and me having Twitter bird shaped pancakes that would just be a start,neither,2,have twitter bird shape pancak just start,7
offensive language,@ParhamBryce @lllexiss @lukejohnson06 @laurenbeckkkk1 alright then we'll in calling you a pussy also,offensive_language,1,alright call pussi,3
hate speec,"@PatDollard Fuckin muzzie cunts, should all be deported, savages",hate_speech,0,fuckin muzzi cunt deport savag,5
offensive language,"@Patchy_Beard G's up, hos down, Rush. I mean clearly he likes to party.",offensive_language,1,ho rush mean clearli like parti,6
hate speec,@PatriotsOrg Screw the ragheads.,hate_speech,0,screw raghead,2
offensive language,@Pattty_B I called your bitch ass &#128530;,offensive_language,1,call bitch ass,3
offensive language,"@PaulConroy @habeshasuperman oh, it's coming up, little bitch, and the U.S. Has no veto over it. It'll be a thrill to watch.",offensive_language,1,oh come littl bitch veto thrill watch,7
hate speec,@PaulMoon8 @yurista4life @justinmiculka01 you fuckin Yankees I'll be there in 2 months I'll meet you pussy,hate_speech,0,fuckin yanke month meet pussi,5
neither,@Paulyy2 nah some honkey lookin dude at chr,neither,2,nah honkey lookin dude chr,5
hate speec,@Pecan_B19 @ObeyMy_Realness dryer then them bad ass eyes of your fag,hate_speech,0,dryer bad ass eye fag,5
offensive language,"@PenguinGraham Yup, he did, like a straight bitch",offensive_language,1,yup did like straight bitch,5
offensive language,"@PennyTheGOAT 
The Biebs is getting fucked right in the pussy",offensive_language,1,bieb get fuck right pussi,5
offensive language,"@PennyTheGOAT 
This look more like your little baby son of a bitch. http://t.co/GO58cT7ue7",offensive_language,1,look like littl babi son bitch,6
offensive language,@PennyTheGOAT right in the pussy,offensive_language,1,right pussi,2
neither,@Pepper_Redbone @Yankees @Mets Exactly by folks who can't favor to get into that lovely old stadium.,neither,2,exactli folk favor love old stadium,6
neither,@Pepper_Redbone @Yankees @Mets I miss NYC!! Nashville needs a pro AL team. The closest is KC or Tampa. That's pretty bad. The south is NL.,neither,2,miss nyc nashvil need pro al team closest kc tampa pretti bad south nl,14
neither,@Pepper_Redbone @Yankees @Mets I miss the pizza! The passion.,neither,2,miss pizza passion,3
neither,@Pepper_Redbone @Yankees @Mets Oh yeah. And the annoying damn duck calls?? They outta be banned. Duck horns??,neither,2,oh yeah annoy damn duck call outta ban duck horn,10
neither,@Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night.,neither,2,just get hope caus stunk night,6
offensive language,@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!,offensive_language,1,bunch trash need ju away ju trash,7
offensive language,@PerezHilton omg... ppl gonna bitch...,offensive_language,1,omg ppl gonna bitch,4
neither,"@Persianboi10 @RyanTBurnss HAHAHA ""chunky goalkeeper makes a save with his stomach""",neither,2,hahaha chunki goalkeep make save stomach,6
neither,@Pete_OR i prefer zebra visually. Didn't know about lesser costs.,neither,2,prefer zebra visual did know lesser cost,7
neither,@PeterClifford1 @Penny_G @AngryBraveHeart @SheikhKhalifaPM love H.birds! Used to feed them when I lived in WA state. Hv them on mtn in S.Ore,neither,2,love bird use feed live wa state hv mtn ore,10
neither,"@PhantomGourmet Someone gave me a nip of Baileys irish cream coffee, what can i use it with,suggestions?",neither,2,gave nip bailey irish cream coffe use suggest,8
neither,@PhilHecken I don&#8217;t understand how it&#8217;s weak to give anything to Jeter when the Astros barely have any history with the Yankees,neither,2,don understand weak jeter astro bare histori yanke,8
offensive language,@Piercethetit @Xenoss_ I don't love these hoes,offensive_language,1,love hoe,2
offensive language,"@PimpBillClinton @tareksaadmisr that's Arabic for ""you one pussy gettin motha fucka""",offensive_language,1,arab pussi gettin motha fucka,5
offensive language,@PinchSuckBlow lmoa @ high as giraffe pussy,offensive_language,1,lmoa high giraff pussi,4
neither,@Pinche_Escobar too make up for your yellow chompers? #candyass,neither,2,make yellow chomper candyass,4
offensive language,@PinkChocolateBK I thought it was beyond retarded & not scary at all!,offensive_language,1,thought retard scari,3
offensive language,@Pipe_Tyson Me? Nigga YOU the pussy. I got hands for you dawg!,offensive_language,1,nigga pussi got hand dawg,5
neither,"@PlannedSickDays hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?",neither,2,hey screen shot djk wiki page updat regard trash incid,10
offensive language,@PlasticDom can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.,offensive_language,1,plz starbuck ebola sound like realli ghetto hood tbh,9
offensive language,@Pnolia_jay shut up bitch nigga,offensive_language,1,shut bitch nigga,3
hate speec,@Po0pdogg back up faggot,hate_speech,0,faggot,1
offensive language,@Poffalicious hell no man I'm retarded good at situps.. that run was weak tho,offensive_language,1,hell man retard good situp run weak tho,8
offensive language,@Pohlman2 do I look like mike Vick bitch,offensive_language,1,look like mike vick bitch,5
offensive language,@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done,offensive_language,1,articl flaw took chp brpd ghetto gal jammi hi purnt,10
neither,@PowlengMawi yung nakalagay sa second page ng handout na may closed ended questions etc. Tapos lalagay sa 1/2 yellow pad,neither,2,yung nakalagay sa second page ng handout na close end question tapo lalagay sa yellow pad,16
offensive language,@PraviKingDino bitch,offensive_language,1,bitch,1
offensive language,@PraviKingDino you like men faggot.,offensive_language,1,like men faggot,3
hate speec,@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!,hate_speech,0,new york nigga quick bitch public boy lol,8
offensive language,@Pretty_WarZone shouldve caught it the first time nigger,offensive_language,1,shouldv caught time nigger,4
offensive language,@Prettyflacko21 taking off like a bitch bra,offensive_language,1,take like bitch bra,4
offensive language,@Pribski86 idgaf hoe,offensive_language,1,idgaf hoe,2
offensive language,@PrimoMars nicca u read what i typed u aint slo by a long shot dont play dumb now litebrite lol,offensive_language,1,nicca read type aint slo long shot dont play dumb litebrit lol,12
neither,"@PrinceDemitri @TheWeek @russlljones Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it.",neither,2,typic hitchen type atheist watch doc hollywood hate god readi mock,11
offensive language,@PrinceGreenJr why hold back? Just say they're as retarded as their tits are fake there's no in between...,offensive_language,1,hold just say retard tit fake,6
offensive language,@Prince_WilliamB @MixyArts This nothing to do with my shoes you ignorant twat.,offensive_language,1,shoe ignor twat,3
offensive language,@Princesslexii16 Damn you just called yourself a bitch bruh ? Lol &#9995;,offensive_language,1,damn just call bitch bruh lol,6
hate speec,@Princesslexii16 Fucking coon,hate_speech,0,fuck coon,2
offensive language,@PrissyPisces_ I'm talkin bout sluts and hoes in general,offensive_language,1,talkin bout slut hoe gener,5
neither,@Progress4Ohio @msnbc @meetthepress Would not spend my money on trash like that!,neither,2,spend money trash like,4
hate speec,"@ProperEtacet fuck your mother, faggot",hate_speech,0,fuck mother faggot,3
hate speec,@Prophzilla I don't hate that he blew up from 3005 like a hipster but I hate the faggots who say they love his music based off his worst +,hate_speech,0,hate blew like hipster hate faggot say love music base worst,11
offensive language,@Prophzilla I honesty think the internet is just full of retards.,offensive_language,1,honesti think internet just retard,5
offensive language,@Prophzilla before I went off to college I wanted to get a ukulele but quickly realised I'd be a bigger fag than the guitar kid in the quad.,offensive_language,1,went colleg want ukulel quickli realis bigger fag guitar kid quad,11
neither,@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-),neither,2,ho ur vote lost elect ak take oath pm today,10
offensive language,"@ProtectYourNet I know right? But here I am wasting time thinking '1more hr till I start the day...' 
I'm retarded! &#128541;",offensive_language,1,know right wast time think hr till start day retard,10
neither,@Pudingtane ....yeah....I don't think its about #injuns. I think #redskins is about #politics and #alcoholism in #WashingtonDC .....,neither,2,yeah think injun think redskin polit alcohol washingtondc,8
neither,"@PushinUpRoses My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair.",neither,2,current favorit line shea moistur target cv great dri curli color hair,12
offensive language,@PussyBeezus_ whatever hoe,offensive_language,1,hoe,1
offensive language,@PzFeed This guy would SO get a show on Spike if they could somehow revive the son of a bitch. I'd watch.,offensive_language,1,guy spike reviv son bitch watch,6
hate speec,@QUAN1T0 You retarded bruh lol,hate_speech,0,retard bruh lol,3
neither,"@QVC strawberry shortcake. Stacked with whipped cream, yellow spunge-cake, &amp; sliced #strawberries freshly picked from the farm w/ my kids.",neither,2,strawberri shortcak stack whip cream yellow spung cake slice strawberri freshli pick farm kid,14
offensive language,@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.,offensive_language,1,just play heimer support biggest faggot stupid chees champion,9
offensive language,@QuantRyse @HairyPotterZ @Hockeypuck55 if I get blocked I'll be on that bitches porch drunk and yelling. Holy shit.she was right..I am kanye,offensive_language,1,block bitch porch drunk yell holi shit right kany,9
offensive language,@QuavoStuntin my bitch got the dope in her panties sssshhhhh you to Dramatic,offensive_language,1,bitch got dope panti sssshhhhh dramat,6
offensive language,"@QueChele u know how Hispanics be takin All the jobs these niggers won't? Yeah, somethin like a hispanic",offensive_language,1,know hispan takin job nigger yeah somethin like hispan,9
offensive language,@QueenIttyBitty lmfao I wasn't scanning anything..the fat hoes was hittin me up,offensive_language,1,lmfao scan fat hoe hittin,5
offensive language,@QueenSAVage97 @FresH_BoY_Will how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi &#128514;,offensive_language,1,gonna compar sushi pussi tho ai dick go sushi,9
neither,@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;,neither,2,naw juss like make lil mad gone long tho hate booni,11
offensive language,"@QueenShyba laughin at my screenshots. no bitch, this might be a code red.",offensive_language,1,laughin screenshot bitch code red,5
offensive language,@Queen_Kaaat how about I just fuck you right in the pussy,offensive_language,1,just fuck right pussi,4
hate speec,@Qui_ThePharaoh @zApollo0803 @MildlyDarkSkin hes a lying faggot. he used inspect element to change the number of dollars in his account.,hate_speech,0,he lie faggot use inspect element chang number dollar account,10
offensive language,@R3lentlssTr0ll @AnastasiaPacana yes i like dick and i hate bitches. who am i now?,offensive_language,1,ye like dick hate bitch,5
offensive language,@RAEPaelMunturo @WorldStarFunny aye sae en feeld kawkin dyke,offensive_language,1,aye sae en feeld kawkin dyke,6
offensive language,@RAEPaelMunturo apparently not many bitches have seen that,offensive_language,1,appar bitch seen,3
offensive language,"@RBesofii 
Cants even fool a colored man wit dis bullshit http://t.co/gtln1tpMgi",offensive_language,1,cant fool color man wit di bullshit,7
offensive language,@REAL_Kaysavage that bitch was going or nawl,offensive_language,1,bitch go nawl,3
offensive language,@REM_2014 @FunnyPicsDepot @DavetheBrave1 bitch ass voices in his head haha,offensive_language,1,bitch ass voic head haha,5
offensive language,@REM_2014 @SupahFienMode bitch ass Jorge Haha ain't you at work nigga?,offensive_language,1,bitch ass jorg haha ai work nigga,7
offensive language,@REM_2014 I'm drunk that hoe by myself bro solo dolo,offensive_language,1,drunk hoe bro solo dolo,5
offensive language,@REM_2014 biiiiiiiitch don't start with this again haha my niggggg grandma come over hoe!! If ya want I'll try to scoop ya up today if ya,offensive_language,1,biiiiiiiitch start haha niggggg grandma come hoe ya want tri scoop ya today ya,14
offensive language,@RFam2550 shut up faggot,offensive_language,1,shut faggot,2
offensive language,@RFradsham fuck you bitch #shrimp #shorty #midget #dwarf #infant #jk,offensive_language,1,fuck bitch shrimp shorti midget dwarf infant jk,8
offensive language,@RHook220 @ohwait_itsKate @EjPeruski5634 pussy x3,offensive_language,1,pussi,1
offensive language,@RJ_diggins86 get some sleep pussy.,offensive_language,1,sleep pussi,2
offensive language,"@RNIC_BAM - you heard me.&#128530; letting people know you having relationship problems &amp; arguing on here, that's what them hoes like, so stop.",offensive_language,1,heard let peopl know have relationship problem argu hoe like stop,11
